id,geom,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,MPDMR_NO,ARA_XCRD,ARA_YCRD,PRRCK_LARG,PRRCK_MDDL,LOCTN_ALTT,LOCTN_GRDN,EIGHT_AGL,CLZN_CD,TPGRP_TPCD,PRDN_FOM_C,SLANT_TYP,SLDPT_TPCD,SCSTX_CD,SLTP_CD,LDMARK_STN,MAP_LABEL,Shape_Leng,Shape_Area
44133.1,0106000020E6100000010000000103000000010000006400000050BB5D693BC75F40D4EAC24ED3644240DD3843AB3AC75F40BA3B2317D2644240085437B838C75F40075949E0D964424037C11FD838C75F40D38A39F3D9644240738BE20D39C75F403FC1583FDA64424021FBE01839C75F4001B7E94EDA644240BA5C5A3139C75F40D514E680DA6442408146B66C39C75F40AE6524FADA6442407A46617939C75F40FF98B03FDB64424087EC738739C75F409C7DFD8CDB64424061732C8F39C75F400E7BE11FDC64424066C2D88339C75F40CAF8519ADC6442400A20E36B39C75F406892A6E4DC6442405C2F7F5239C75F4062F66E33DD64424042A21D2139C75F404A59F1ADDD64424062E5F0EB38C75F4013177728DE644240A94531C138C75F40A62D3294DE644240ECF12AAF38C75F40334498C1DE6442407E36955B38C75F40DAE50567DF64424045D0FF2D38C75F40049428CFDF644240ECC39F1F38C75F402F1F2CF8DF6442408640A3FC37C75F409542095CE06442401FD949EE37C75F40A75C3B9EE0644240D6C916E237C75F403E4981D6E0644240E08461DE37C75F403B1E0D57E16442402D9DE7E937C75F40F8C4EDE9E164424046677AF937C75F40192BD261E264424031B8021038C75F4082E9380FE3644240D8C8093838C75F4061CD88C8E3644240E079F45138C75F4069757D29E4644240880D5F6D38C75F40E9FA1290E4644240DF2778B438C75F405D71CF7EE564424047BC09F238C75F404678DE33E6644240F99BBB3939C75F409E6AB606E764424066B351A439C75F40ABE42720E8644240D4D4710A3AC75F4048D1F515E964424082247C0F3AC75F40AF58D420E964424021E579513AC75F40B7991FAFE964424001E37E983AC75F40FBA8E632EA64424014F78FEA3AC75F40456C6F8FEA6442409096881B3BC75F40559C3FB4EA644240397A86313BC75F400652C7C4EA6442409F0B604C3BC75F40B4CEE3CEEA644240EDC335573BC75F4032F1F5D2EA64424054B7DE6E3BC75F407705EBD2EA644240BB18C1853BC75F4064BEE0D2EA6442406AA811B23BC75F40135A1AC8EA644240A3751FBB3BC75F405C2189C2EA644240B24797E03BC75F40C4EE7EABEA6442406FE402043CC75F40E29D8379EA644240BD8B3F043CC75F40B25BC478EA644240F4DAD6123CC75F4079724B4AEA644240B16A5E203CC75F40FA0B341FEA6442400F3CFC553CC75F40927E5738E96442408C0BEE683CC75F401DD7EA03E86442405EF4DE6A3CC75F40C12D4EE4E764424053647E6A3CC75F40B9374DE6E5644240100E23A53CC75F40B45F504BE464424019DF88B13CC75F40824C39A6E36442400E72E8C73CC75F405EC0457CE2644240AFDFD9C73CC75F40866F332AE2644240CF2FC9C73CC75F40968510D2E16442404FDEDAC33CC75F40E36E2DABE1644240CB7B43BE3CC75F402CD3DA73E1644240EAA3FCB63CC75F40E8EFB948E1644240B18E4AAB3CC75F406F406F03E164424032AB8D943CC75F408BF956ABE06442407A3EAB7F3CC75F40FDC34A76E06442406E7FD67D3CC75F409F24A171E0644240413022653CC75F40969D2E36E0644240C803C55B3CC75F404EAEA11FE0644240E8F884513CC75F4001000D0AE0644240CECE7D3D3CC75F400F38DCDFDF64424084EE222A3CC75F408F057FB3DF6442404C6AFD223CC75F40DC871FA3DF6442400F0BEE003CC75F40F8883457DF64424052AB21E83BC75F4079840518DF6442400D5AC0E03BC75F401F583405DF64424036AA2ED33BC75F40E1162DE8DE644240332E5CC43BC75F40A46078C8DE644240116AF7A73BC75F407B7E937FDE6442408AF9728D3BC75F40A4A87C27DE6442408495ED833BC75F40B77034C3DD644240483ECC833BC75F4067BDEA12DD6442401017CC923BC75F4054F02515DC64424030C2B0AB3BC75F40CA606612DB64424046AEFAAC3BC75F402CEF0705DB64424079EF61AE3BC75F40C3E8B3FADA6442400E72E5BD3BC75F40B8C96188DA6442406D01CFCE3BC75F402EA2BB0BDA6442403C2A0FD43BC75F40372CC3D3D9644240428AEDDB3BC75F4026B3E57FD964424041F2CBE33BC75F401EF1B82FD9644240D0620FE93BC75F40BE4E22FAD8644240B94F22ED3BC75F40C4B1C9B3D8644240A03263F23BC75F40FA230859D86442402DA614133CC75F40779671A0D66442402276CC123CC75F402C52841BD56442406EE3C7123CC75F408DF97108D564424050BB5D693BC75F40D4EAC24ED3644240,,,,,,,-1,0,-1,,,36701085,210045.31,365468.16,1,11,50.8,3.6,183.1,2,07,05,3,20,01,02,L102,B₂,446.217106406,6014.45222779
44133.2,0106000020E610000001000000010300000001000000A20000008502E72AA0C85F405746796805664240CD277238A0C85F4085195C4B05664240CBD8B59DA0C85F403269C171046642409934D6E5A0C85F408556CAD6036642402D96EC82A1C85F40A71F3F850266424007102C13A2C85F407850454F01664240755270A3A2C85F40A893491900664240673373DCA2C85F405067F995FF654240137C7815A3C85F40384EA712FF65424005E1B146A3C85F40775DF08DFE6542406442EB77A3C85F40284B3D09FE65424007472D9CA3C85F40F95C4D8CFD65424053AD6BC0A3C85F404C585F0FFD654240BB09C5F4A3C85F4075E33A26FC654240FAC61A29A4C85F401468163DFB6542404020C752A4C85F4000496655FA6542400314777CA4C85F40FB2EB66DF965424080F7749AA4C85F403FE73D8DF86542407AA571B8A4C85F40509DC5ACF76542408BC45DCAA4C85F40880D87D6F6654240E3E349DCA4C85F40ED8D4600F665424015ADF5E1A4C85F40B9E59E37F56542409741A0E7A4C85F408B3BF76EF4654240A14E21E1A4C85F40EBA603B4F3654240AC5BA2DAA4C85F403C1210F9F265424079B307C8A4C85F40AAF0D74CF265424073A26AB5A4C85F40BEBAA1A0F1654240B753C296A4C85F40EDAEC903F1654240C4D21878A4C85F406BB1EF66F0654240F5ED3446A4C85F40F4D9FAB1EF654240CD0A5114A4C85F40E20106FDEE654240FE1DCADDA3C85F405D706360EE654240023243A7A3C85F409FCDC2C3ED654240C832FB6CA3C85F40F9CCF041ED6542401B34B332A3C85F400DBB20C0EC65424058B114F5A2C85F409D300A5AEC654240B86277B7A2C85F40A996F5F3EB6542403A2BD470A2C85F40975529A0EB65424038BE2F2AA2C85F408AF0604CEB654240700483D5A1C85F407179F201EB6542402B18D580A1C85F409CFE83B7EA6542405E277C20A1C85F40E0F29878EA6542400B3923C0A0C85F402CF5AB39EA65424012AD2E59A0C85F407B249E09EA6542406F573BF29FC85F404F638ED9E965424028A1C1949FC85F40CBD385C2E9654240D21C49379FC85F400D2381ABE96542406EEB4ACC9EC85F40D96BA9A8E9654240CE844B619EC85F404D9FD3A5E9654240D02DCAE99DC85F40210B90B5E96542404EA147729DC85F40D7604EC5E96542406608B3BA9CC85F40BB3492EEE9654240B3391D039CC85F40E6FDD517EA65424006A87EC29BC85F40021DED2AEA654240B87FE2819BC85F40354F023EEA65424017A3ED3F9BC85F408976CD59EA6542408061FCFD9AC85F4009929A75EA6542409CFF9B739AC85F40ECFC7AC8EA6542402C053EE999C85F40FF76591BEB654240827A6E4D99C85F4000CB4C98EB6542402120A0B198C85F40711A4015EC654240F6DFC0A597C85F40AF27EF0FED65424049C7E29996C85F402B349C0AEE6542400A5AC66696C85F40A3D3271DEE6542402583A73396C85F40255EB52FEE6542405F15830094C85F4049E8789CEE65424090695DCD91C85F40D73D3809EF6542401BBBF64590C85F409172190AEF654240600C90BE8EC85F401C7FFA0AEF6542402F0153D98DC85F40104B4C81EE654240386318F48CC85F4090FC9FF7ED654240526DF38A8CC85F40FA794E5EED654240717ACE218CC85F4089F4FCC4EC654240E0971AC28BC85F40565FD0B0EB654240658665628BC85F40BEC5A39CEA654240CB82F20B8BC85F40536DA036E865424043887FB58AC85F4025029FD0E56542401B23ABBC89C85F4019037FFFE2654240567BD4C388C85F4028005D2EE0654240CFC09DC388C85F40027DAF38DF654240610767C388C85F40330A0043DE65424008015ED688C85F40631569A9DD65424018C753E988C85F40FF2ED00FDD654240D6CAFE2B89C85F4088436857DC6542403465A76E89C85F408363FE9EDB65424058DC6C2D8AC85F4066244FE6DA654240336CD2B98AC85F40CE26615EDA654240B4FA387D86C85F408AF9C2BDCF654240202B423D86C85F40D294B1FBCF6542401D793DF685C85F4005D57240D0654240F0B102C185C85F40FE1BFB73D06542404E6818B885C85F40FEA45C82D065424031589AB485C85F403F3DFD87D065424038B8D33983C85F404717E25FD4654240E037E4D681C85F400A7CFB7BD76542404AFC3FD281C85F4021017480D76542409D94EBA881C85F40042247C9D7654240E03D8B6981C85F4008B2AB61D8654240941FD50281C85F40A0DE4746D96542400B69DDF180C85F407561937DD9654240C9EC9A3E80C85F4067559A0FDB6542408E7B3A3080C85F403E170FB3DB654240C248AA1980C85F400C7DB2B3DC654240C742085280C85F4080538E93DE654240E6D066B980C85F408F2D0C4DE06542409A8687FA80C85F40C3623263E16542407951F71282C85F4004C8906EE4654240D5F89B0083C85F402DC94C53E7654240EA27976383C85F4087A1D487E8654240B0F9C6AB83C85F40D43F2D1BE96542409777AAFE84C85F4018D0E7CEEB6542406CF83B5885C85F4076E99F87EC654240E780738185C85F409E939EDCEC6542403B5B44C385C85F40977CBD50ED65424062A1403C86C85F4041283326EE6542405652A99786C85F40BD5BC5EFEE654240FFA6C0D186C85F400F1EDE6FEF6542401333A51C87C85F405E03B2B9F06542408FA4934E87C85F40B9E4A299F1654240F06D407A87C85F40E99D7F5DF26542408874751788C85F4054DF6DBEF365424082D7233588C85F408E301501F465424033AA6C528AC85F40FBEDDEC1F5654240680F7A608CC85F40F883C135F7654240EE70F5CC8CC85F403C2F7082F765424033C074348DC85F40F714C1C3F765424020E0CF348FC85F4066D10E07F965424002EF6E5F90C85F40F1FE67F6F96542405A82DDC791C85F403E83A6E1FA654240DF414F5792C85F408E5F443FFB654240046B43F192C85F40BA614596FB654240B1E28B9493C85F40B5F488F2FB6542402E9626DF95C85F4020916BD6FC654240EABA9AEB95C85F40178164EAFC65424096A4E11596C85F40CFFEA1F5FC6542404E19DA8096C85F40E0080F12FD65424029261E1697C85F4062FFB94DFD654240538FFD7B97C85F40B633CC68FD6542404D875DAB97C85F40757B6475FD654240B613A54098C85F40E6F90BC5FD654240D10A83C998C85F40B45FBD28FE6542400465D8EE98C85F4083B2A852FE654240B10004F998C85F40D879125EFE654240296736D199C85F407DFCAE7BFE6542409A3620209AC85F4061D6BDEEFE654240142FE1679AC85F401722596DFF654240E0D7ADAF9AC85F4072BD0B1A006642404CFE42C59AC85F406306B48100664240B72CBCD39AC85F40E4F40323016642401D03FEDA9AC85F403BACB48A01664240F6BC4BE29AC85F408EDF062C026642403E0C98E99AC85F40FAC4D2C10266424051F340FF9AC85F406478AF850366424084408C319BC85F401975E62604664240D21742E19BC85F4073A0A40305664240D800B62F9CC85F40D02C832D056642403726DDC09EC85F40564AAE900566424004682F0F9FC85F40E5681D7D056642408A4463A49FC85F40393BC668056642400256A3E79FC85F40BAC69E68056642401CC70AFF9FC85F40733D9168056642408502E72AA0C85F405746796805664240,,,,,,,-1,0,-1,,,36701086,211981.13,366334.24,1,11,66.9,11.8,290.7,2,07,05,3,20,01,02,L102,B₂,1354.40409467,34552.1270345
44133.3,0106000020E610000002000000010300000001000000780000004C661DEDA5C85F40F1DF283C09664240BA8ADEAAA5C85F405DD44CA704664240E4694AA0A5C85F40AA2BD62803664240EC4B5D92A5C85F4094698B2F01664240094356CCA5C85F4016F12CD3FF6542409E3A85FBA6C85F401CD7EBB4F865424042768AFDA7C85F402B8A0EA6F26542408567A525ABC85F40D3202A5EDC654240100CE070A0C85F40D71FFD13E36542406B0CC98E97C85F402BE556A5E865424031FE982C8FC85F4012BE9BE2E9654240C350B5DE8DC85F407C695941E2654240336CD2B98AC85F40CE26615EDA65424058DC6C2D8AC85F4066244FE6DA6542403465A76E89C85F408363FE9EDB654240D6CAFE2B89C85F4088436857DC65424018C753E988C85F40FF2ED00FDD65424008015ED688C85F40631569A9DD654240610767C388C85F40330A0043DE654240CFC09DC388C85F40027DAF38DF654240567BD4C388C85F4028005D2EE06542401B23ABBC89C85F4019037FFFE265424043887FB58AC85F4025029FD0E5654240CB82F20B8BC85F40536DA036E8654240658665628BC85F40BEC5A39CEA654240E0971AC28BC85F40565FD0B0EB654240717ACE218CC85F4089F4FCC4EC654240526DF38A8CC85F40FA794E5EED654240386318F48CC85F4090FC9FF7ED6542402F0153D98DC85F40104B4C81EE654240600C90BE8EC85F401C7FFA0AEF6542401BBBF64590C85F409172190AEF65424090695DCD91C85F40D73D3809EF6542405F15830094C85F4049E8789CEE6542402583A73396C85F40255EB52FEE6542400A5AC66696C85F40A3D3271DEE65424049C7E29996C85F402B349C0AEE654240F6DFC0A597C85F40AF27EF0FED6542402120A0B198C85F40711A4015EC654240827A6E4D99C85F4000CB4C98EB6542402C053EE999C85F40FF76591BEB6542409CFF9B739AC85F40ECFC7AC8EA6542408061FCFD9AC85F4009929A75EA65424017A3ED3F9BC85F408976CD59EA654240B87FE2819BC85F40354F023EEA65424006A87EC29BC85F40021DED2AEA654240B3391D039CC85F40E6FDD517EA6542406608B3BA9CC85F40BB3492EEE96542404EA147729DC85F40D7604EC5E9654240D02DCAE99DC85F40210B90B5E9654240CE844B619EC85F404D9FD3A5E96542406EEB4ACC9EC85F40D96BA9A8E9654240D21C49379FC85F400D2381ABE965424028A1C1949FC85F40CBD385C2E96542406F573BF29FC85F404F638ED9E965424012AD2E59A0C85F407B249E09EA6542400B3923C0A0C85F402CF5AB39EA6542405E277C20A1C85F40E0F29878EA6542402B18D580A1C85F409CFE83B7EA654240700483D5A1C85F407179F201EB65424038BE2F2AA2C85F408AF0604CEB6542403A2BD470A2C85F40975529A0EB654240B86277B7A2C85F40A996F5F3EB65424058B114F5A2C85F409D300A5AEC6542401B34B332A3C85F400DBB20C0EC654240C832FB6CA3C85F40F9CCF041ED654240023243A7A3C85F409FCDC2C3ED654240FE1DCADDA3C85F405D706360EE654240CD0A5114A4C85F40E20106FDEE654240F5ED3446A4C85F40F4D9FAB1EF654240C4D21878A4C85F406BB1EF66F0654240B753C296A4C85F40EDAEC903F165424073A26AB5A4C85F40BEBAA1A0F165424079B307C8A4C85F40AAF0D74CF2654240AC5BA2DAA4C85F403C1210F9F2654240A14E21E1A4C85F40EBA603B4F36542409741A0E7A4C85F408B3BF76EF465424015ADF5E1A4C85F40B9E59E37F5654240E3E349DCA4C85F40ED8D4600F66542408BC45DCAA4C85F40880D87D6F66542407AA571B8A4C85F40509DC5ACF765424080F7749AA4C85F403FE73D8DF86542400314777CA4C85F40FB2EB66DF96542404020C752A4C85F4000496655FA654240FAC61A29A4C85F401468163DFB654240BB09C5F4A3C85F4075E33A26FC65424053AD6BC0A3C85F404C585F0FFD65424007472D9CA3C85F40F95C4D8CFD6542406442EB77A3C85F40284B3D09FE65424005E1B146A3C85F40775DF08DFE654240137C7815A3C85F40384EA712FF654240673373DCA2C85F405067F995FF654240755270A3A2C85F40A89349190066424007102C13A2C85F407850454F016642402D96EC82A1C85F40A71F3F85026642409934D6E5A0C85F408556CAD603664240CBD8B59DA0C85F403269C17104664240CD277238A0C85F4085195C4B056642408502E72AA0C85F405746796805664240C4E50846A0C85F4036EB67680566424049338892A0C85F4044B27C7205664240B9BC43DBA0C85F405D86137C0566424066671E64A1C85F408B2AC4CB0566424005B7DBA8A1C85F40C8B6A8F905664240D7A469F9A1C85F4091996F2F06664240B4084982A2C85F4086B81E9306664240A3382E0BA3C85F40BFA5D01E076642401A221194A3C85F409A2D809607664240B0A46AB0A3C85F40426B52B6076642408E118810A4C85F405EA3392208664240B37E1160A4C85F404528BA6E08664240F486FB8CA4C85F402CC3EE990866424075E47409A5C85F402424AA2509664240E5E47F79A5C85F40F5B267C5096642400F58B9BAA5C85F400956E54B0A664240C2D9B1D0A5C85F404AE932790A664240814CAEF4A5C85F408C4190030B664240D85E150FA6C85F4096A30E690B66424051430417A6C85F40934AFF8B0B6642404C661DEDA5C85F40F1DF283C096642400103000000010000001F0000004EEBE3C7A6C85F40DAF4A04E156642403833E876A6C85F40C9929AD6106642408455CC73A6C85F40383FD5F410664240EB81276FA6C85F4092DFE12511664240B58B2A5BA6C85F40BD5FE8F811664240FC700D36A6C85F404246FED412664240802E9D22A6C85F40D81C1CB213664240B7F66D1DA6C85F40132908ED13664240DE460712A6C85F40E2860A5C14664240C841C604A6C85F4031F316DD14664240FA1A35EAA5C85F4056ED0D8915664240B4D4ADDFA5C85F40432C31CD1566424025A009C7A5C85F4040893CD11666424058A340BCA5C85F4045D63C3A1766424028FDEABBA5C85F40D42981401766424099BA05BBA5C85F407B2C515117664240F50DE9B5A5C85F40FDD6BA4918664240AF69DEB3A5C85F40F83951AD1866424088609EACA5C85F40C1705A9D19664240E807D4ACA5C85F40D7911A881A6642400359DAACA5C85F40E7B058A51A664240FC21E7ACA5C85F40DED899DD1A66424005C512ADA5C85F40809958A11B6642403E9D92D2A5C85F40530D47851C664240CB7587FFA5C85F4065DB255D1D6642402CD3B914A6C85F40EEDF52BD1D664240F787772CA6C85F4013ED11291E664240F36D0A95A6C85F40F7ABD0AC1E664240A96EA3AFA6C85F40690F23C21E664240F260B2DCA6C85F40040040E61E6642404EEBE3C7A6C85F40DAF4A04E15664240,,,,,,,-1,0,-1,,,36701086,212114.95,366174.28,1,11,81.7,16.9,259.9,2,07,01,1,10,01,01,L101,B₁,5138.73435761,104167.374882
